idvisit,idaction_name,document,documenttime,search_cat,search,searchtime
254388,26218,AFI 34-144.pdf,2021-06-01T18:38:06.000Z,GAMECHANGER_gamechanger_combined,144,2021-06-01T18:37:53.000Z
254388,26218,AFI 34-144.pdf,2021-06-01T18:38:06.000Z,GAMECHANGER_gamechanger_combined,144,2021-06-01T18:37:53.000Z
254388,26215,CFETP 38FXC2.pdf,2021-06-01T18:36:49.000Z,GAMECHANGER_gamechanger_combined,CHILD AND YOUTH PROGRAM (CYP),2021-06-01T18:36:26.000Z
254388,26215,CFETP 38FXC2.pdf,2021-06-01T18:36:49.000Z,GAMECHANGER_gamechanger_combined,CHILD AND YOUTH PROGRAM (CYP),2021-06-01T18:36:26.000Z
254388,26215,CFETP 38FXC2.pdf,2021-06-01T18:36:48.000Z,GAMECHANGER_gamechanger_combined,CHILD AND YOUTH PROGRAM (CYP),2021-06-01T18:36:26.000Z
254567,26230,FY17 Annual Report of Intelligence and Security Training - Compendium 1.pdf,2021-06-01T20:49:26.000Z,GAMECHANGER_gamechanger_combined,DIA supply chain risk management,2021-06-01T20:48:44.000Z
254567,26230,FY17 Annual Report of Intelligence and Security Training - Compendium 1.pdf,2021-06-01T20:49:26.000Z,GAMECHANGER_gamechanger_combined,DIA supply chain risk management,2021-06-01T20:48:44.000Z
254567,26230,FY17 Annual Report of Intelligence and Security Training - Compendium 1.pdf,2021-06-01T20:49:25.000Z,GAMECHANGER_gamechanger_combined,DIA supply chain risk management,2021-06-01T20:48:44.000Z
254592,2825,DoDI 1300.28.pdf,2021-06-01T21:55:07.000Z,GAMECHANGER_gamechanger_combined,transgender,2021-06-01T21:52:19.000Z
254592,2825,DoDI 1300.28.pdf,2021-06-01T21:55:06.000Z,GAMECHANGER_gamechanger_combined,transgender,2021-06-01T21:52:19.000Z
254592,2825,MILITARY SERVICE BY TRANSGENDER PERSONS AND PERSONS WITH GENDER DYSPHORIA.pdf,2021-06-01T21:52:51.000Z,GAMECHANGER_gamechanger_combined,transgender,2021-06-01T21:52:19.000Z
254592,2825,MILITARY SERVICE BY TRANSGENDER PERSONS AND PERSONS WITH GENDER DYSPHORIA.pdf,2021-06-01T21:52:50.000Z,GAMECHANGER_gamechanger_combined,transgender,2021-06-01T21:52:19.000Z
254912,8387,DoDFMR V4CH14.pdf,2021-06-02T13:50:07.000Z,GAMECHANGER_gamechanger_combined,improper pay,2021-06-02T13:39:43.000Z
254912,8387,DoDFMR V4CH14.pdf,2021-06-02T13:50:07.000Z,GAMECHANGER_gamechanger_combined,improper pay,2021-06-02T13:39:43.000Z
254912,8387,DoDFMR V4CH14.pdf,2021-06-02T13:50:06.000Z,GAMECHANGER_gamechanger_combined,improper pay,2021-06-02T13:39:43.000Z
254912,8387,DoDFMR V4CH14.pdf,2021-06-02T13:40:39.000Z,GAMECHANGER_gamechanger_combined,improper pay,2021-06-02T13:39:43.000Z
254912,8387,DoDFMR V4CH14.pdf,2021-06-02T13:40:38.000Z,GAMECHANGER_gamechanger_combined,improper pay,2021-06-02T13:39:43.000Z
254977,5946,DoDD 5200.43 CH 3.pdf,2021-06-02T14:09:41.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
254977,5946,DoDD 5200.43 CH 3.pdf,2021-06-02T14:09:41.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
254977,5946,DoDD 5200.43 CH 3.pdf,2021-06-02T14:09:41.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
254977,5946,"Summary of Defense Business Council (DBC) Meeting on April 18, 2016.pdf",2021-06-02T14:08:38.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
254977,5946,"Summary of Defense Business Council (DBC) Meeting on April 18, 2016.pdf",2021-06-02T14:08:37.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
254977,5946,Defense Security Enterprise Business Process Reengineering.pdf,2021-06-02T14:08:05.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
254977,5946,Defense Security Enterprise Business Process Reengineering.pdf,2021-06-02T14:08:04.000Z,GAMECHANGER_gamechanger_combined,&quot;defense security enterprise&quot;,2021-06-02T14:07:46.000Z
255010,26251,OMBM M-18-20.pdf,2021-06-02T14:27:18.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T14:26:54.000Z
255010,26251,OMBM M-18-20.pdf,2021-06-02T14:27:14.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T14:26:54.000Z
255010,26251,OMBM M-18-20.pdf,2021-06-02T14:27:13.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T14:26:54.000Z
255040,26262,CIM 5830.1A.pdf,2021-06-02T15:05:44.000Z,GAMECHANGER_gamechanger_combined,administrative inquires and investigations,2021-06-02T15:04:07.000Z
255040,26262,CIM 5830.1A.pdf,2021-06-02T15:05:43.000Z,GAMECHANGER_gamechanger_combined,administrative inquires and investigations,2021-06-02T15:04:07.000Z
255041,26257,AFMAN 17-1303.pdf,2021-06-02T14:47:33.000Z,GAMECHANGER_gamechanger_combined,dod 8570,2021-06-02T14:40:25.000Z
255041,26257,AFMAN 17-1303.pdf,2021-06-02T14:42:31.000Z,GAMECHANGER_gamechanger_combined,dod 8570,2021-06-02T14:40:25.000Z
255041,26257,AFMAN 17-1303.pdf,2021-06-02T14:40:33.000Z,GAMECHANGER_gamechanger_combined,dod 8570,2021-06-02T14:40:25.000Z
255041,26257,AFMAN 17-1303.pdf,2021-06-02T14:40:33.000Z,GAMECHANGER_gamechanger_combined,dod 8570,2021-06-02T14:40:25.000Z
255041,26257,AFMAN 17-1303.pdf,2021-06-02T14:40:32.000Z,GAMECHANGER_gamechanger_combined,dod 8570,2021-06-02T14:40:25.000Z
255052,14442,DoDI 5000.75 CH 2.pdf,2021-06-02T14:54:57.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,DoDI 5000.75 CH 2.pdf,2021-06-02T14:54:57.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,AFMAN 63-144.pdf,2021-06-02T14:53:43.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,AFMAN 63-144.pdf,2021-06-02T14:53:43.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,AFMAN 63-144.pdf,2021-06-02T14:53:42.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,DoDI 5000.75 CH 2.pdf,2021-06-02T14:50:37.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,DoDI 5000.75 CH 2.pdf,2021-06-02T14:50:37.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255052,14442,DoDI 5000.75 CH 2.pdf,2021-06-02T14:50:36.000Z,GAMECHANGER_gamechanger_combined,BCAT,2021-06-02T14:50:11.000Z
255111,26267,AFPD 32-70.pdf,2021-06-02T16:00:17.000Z,GAMECHANGER_gamechanger_combined,solid waste diversion and qualified recycling program policy,2021-06-02T15:29:00.000Z
255111,26267,AFPD 32-70.pdf,2021-06-02T16:00:16.000Z,GAMECHANGER_gamechanger_combined,solid waste diversion and qualified recycling program policy,2021-06-02T15:29:00.000Z
255111,26267,AFPD 32-70.pdf,2021-06-02T16:00:16.000Z,GAMECHANGER_gamechanger_combined,solid waste diversion and qualified recycling program policy,2021-06-02T15:29:00.000Z
255111,26267,AFPD 32-70.pdf,2021-06-02T15:29:54.000Z,GAMECHANGER_gamechanger_combined,solid waste diversion and qualified recycling program policy,2021-06-02T15:29:00.000Z
255111,26267,AFPD 32-70.pdf,2021-06-02T15:29:53.000Z,GAMECHANGER_gamechanger_combined,solid waste diversion and qualified recycling program policy,2021-06-02T15:29:00.000Z
255113,15656,OPNAVINST 5354.1G.pdf,2021-06-02T15:30:22.000Z,GAMECHANGER_gamechanger_combined,cmeo,2021-06-02T15:30:00.000Z
255113,15656,OPNAVINST 5354.1G.pdf,2021-06-02T15:30:21.000Z,GAMECHANGER_gamechanger_combined,cmeo,2021-06-02T15:30:00.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:05:35.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:05:34.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:05:34.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,2013 - PhD dissertation - Dechant GMU.pdf,2021-06-02T16:02:46.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,2013 - PhD dissertation - Dechant GMU.pdf,2021-06-02T16:02:46.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,2013 - PhD dissertation - Dechant GMU.pdf,2021-06-02T16:02:46.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:02:10.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:02:09.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,DoDD 5205.15E CH 2.pdf,2021-06-02T16:02:01.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,DoDD 5205.15E CH 2.pdf,2021-06-02T16:02:01.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,DoDD 5205.15E CH 2.pdf,2021-06-02T16:02:01.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:01:46.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:01:45.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:01:26.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:01:26.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,Designation of USD(I) as the Tactical Exploitation of National Capabilities Executive Agent.pdf,2021-06-02T16:01:25.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,DoDD 5205.15E CH 2.pdf,2021-06-02T16:01:07.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,DoDD 5205.15E CH 2.pdf,2021-06-02T16:01:07.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26275,DoDD 5205.15E CH 2.pdf,2021-06-02T16:01:06.000Z,GAMECHANGER_gamechanger_combined,biometrics and intelligence,2021-06-02T16:00:41.000Z
255131,26272,DoDI 1000.25.pdf,2021-06-02T15:53:29.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,DoDI 1000.25.pdf,2021-06-02T15:53:29.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,DoDI 1000.25.pdf,2021-06-02T15:53:28.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,DoDD 8521.01E CH 2.pdf,2021-06-02T15:41:58.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,DoDD 8521.01E CH 2.pdf,2021-06-02T15:41:57.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,DoDD 8521.01E CH 2.pdf,2021-06-02T15:41:57.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,Approval of the DoD Forensics and Biometrics Reference Architecture v2.0.pdf,2021-06-02T15:41:38.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255131,26272,Approval of the DoD Forensics and Biometrics Reference Architecture v2.0.pdf,2021-06-02T15:41:37.000Z,GAMECHANGER_gamechanger_combined,biometrics,2021-06-02T15:41:31.000Z
255170,350,"DEP SEC DEF Memo, Department of Defense Support for the National Security Commission on Artificial Intelligence, 2 12 2019 OCR.pdf",2021-06-02T16:40:14.000Z,GAMECHANGER_gamechanger_combined,artificial intelligence,2021-06-02T16:39:35.000Z
255170,350,"DEP SEC DEF Memo, Department of Defense Support for the National Security Commission on Artificial Intelligence, 2 12 2019 OCR.pdf",2021-06-02T16:40:14.000Z,GAMECHANGER_gamechanger_combined,artificial intelligence,2021-06-02T16:39:35.000Z
255186,26286,Recommendation for a Presidential Commission on Artificial Intelligence.pdf,2021-06-02T16:40:23.000Z,GAMECHANGER_gamechanger_combined,ARTIFICIAL INTELLIGENCE,2021-06-02T16:39:36.000Z
255186,26286,Recommendation for a Presidential Commission on Artificial Intelligence.pdf,2021-06-02T16:40:22.000Z,GAMECHANGER_gamechanger_combined,ARTIFICIAL INTELLIGENCE,2021-06-02T16:39:36.000Z
255188,26288,Delegation of Authority for Joint Basing Program Management.pdf,2021-06-02T16:41:18.000Z,GAMECHANGER_gamechanger_combined,Delegation of Authority for Joint Basing Program Management,2021-06-02T16:41:01.000Z
255188,26288,Delegation of Authority for Joint Basing Program Management.pdf,2021-06-02T16:41:18.000Z,GAMECHANGER_gamechanger_combined,Delegation of Authority for Joint Basing Program Management,2021-06-02T16:41:01.000Z
255188,26288,Delegation of Authority for Joint Basing Program Management.pdf,2021-06-02T16:41:17.000Z,GAMECHANGER_gamechanger_combined,Delegation of Authority for Joint Basing Program Management,2021-06-02T16:41:01.000Z
255188,26282,OPNAVINST 5400.2000 21.pdf,2021-06-02T16:38:37.000Z,GAMECHANGER_gamechanger_combined,"DISESTABLISHMENT OF COMMANDING OFFICER, JOINT BASE ANACOSTIA",2021-06-02T16:38:15.000Z
255188,26282,OPNAVINST 5400.2000 21.pdf,2021-06-02T16:38:36.000Z,GAMECHANGER_gamechanger_combined,"DISESTABLISHMENT OF COMMANDING OFFICER, JOINT BASE ANACOSTIA",2021-06-02T16:38:15.000Z
255190,26279,AFMD 35.pdf,2021-06-02T16:15:13.000Z,GAMECHANGER_gamechanger_combined,&quot;chief of pharmacy&quot;,2021-06-02T16:14:11.000Z
255190,26279,AFMD 35.pdf,2021-06-02T16:15:12.000Z,GAMECHANGER_gamechanger_combined,&quot;chief of pharmacy&quot;,2021-06-02T16:14:11.000Z
255209,350,Recommendation for a Presidential Commission on Artificial Intelligence.pdf,2021-06-02T16:45:35.000Z,GAMECHANGER_gamechanger_combined,artificial intelligence,2021-06-02T16:44:27.000Z
255209,350,Recommendation for a Presidential Commission on Artificial Intelligence.pdf,2021-06-02T16:45:34.000Z,GAMECHANGER_gamechanger_combined,artificial intelligence,2021-06-02T16:44:27.000Z
255212,26088,Procedures and Schedule for FY 2022 -FY 2026 Program and Budget Reviews (FOUO).pdf,2021-06-02T16:42:29.000Z,GAMECHANGER_gamechanger_combined,BUDGET,2021-06-02T16:41:03.000Z
255212,26088,Procedures and Schedule for FY 2022 -FY 2026 Program and Budget Reviews (FOUO).pdf,2021-06-02T16:42:29.000Z,GAMECHANGER_gamechanger_combined,BUDGET,2021-06-02T16:41:03.000Z
255212,26088,Procedures and Schedule for FY 2022 -FY 2026 Program and Budget Reviews (FOUO).pdf,2021-06-02T16:42:29.000Z,GAMECHANGER_gamechanger_combined,BUDGET,2021-06-02T16:41:03.000Z
255212,26088,Changes to Decision Process and Forum for FY 2021-2025 Integrated Program-Budget Review.pdf,2021-06-02T16:41:25.000Z,GAMECHANGER_gamechanger_combined,BUDGET,2021-06-02T16:41:03.000Z
255212,26088,Changes to Decision Process and Forum for FY 2021-2025 Integrated Program-Budget Review.pdf,2021-06-02T16:41:24.000Z,GAMECHANGER_gamechanger_combined,BUDGET,2021-06-02T16:41:03.000Z
255306,26329,Priority Open Recommendations Department of Defense.pdf,2021-06-02T17:31:42.000Z,GAMECHANGER_gamechanger_combined,"Under Secretary of Defense for Acquisition and Technology, Guidelines",2021-06-02T17:31:21.000Z
255306,26329,Priority Open Recommendations Department of Defense.pdf,2021-06-02T17:31:42.000Z,GAMECHANGER_gamechanger_combined,"Under Secretary of Defense for Acquisition and Technology, Guidelines",2021-06-02T17:31:21.000Z
255306,26329,Priority Open Recommendations Department of Defense.pdf,2021-06-02T17:31:41.000Z,GAMECHANGER_gamechanger_combined,"Under Secretary of Defense for Acquisition and Technology, Guidelines",2021-06-02T17:31:21.000Z
255306,26329,Priority Open Recommendations Department of Defense.pdf,2021-06-02T17:31:34.000Z,GAMECHANGER_gamechanger_combined,"Under Secretary of Defense for Acquisition and Technology, Guidelines",2021-06-02T17:31:21.000Z
255306,26329,Priority Open Recommendations Department of Defense.pdf,2021-06-02T17:31:33.000Z,GAMECHANGER_gamechanger_combined,"Under Secretary of Defense for Acquisition and Technology, Guidelines",2021-06-02T17:31:21.000Z
255306,26326,AFPD 63-1.pdf,2021-06-02T17:29:22.000Z,GAMECHANGER_gamechanger_combined,DoDD 5200.47E,2021-06-02T17:23:28.000Z
255306,26326,AFPD 63-1.pdf,2021-06-02T17:29:21.000Z,GAMECHANGER_gamechanger_combined,DoDD 5200.47E,2021-06-02T17:23:28.000Z
255306,26326,DoDD 5200.47E CH 3.pdf,2021-06-02T17:23:40.000Z,GAMECHANGER_gamechanger_combined,DoDD 5200.47E,2021-06-02T17:23:28.000Z
255306,26326,DoDD 5200.47E CH 3.pdf,2021-06-02T17:23:39.000Z,GAMECHANGER_gamechanger_combined,DoDD 5200.47E,2021-06-02T17:23:28.000Z
255360,22663,ATP 3-37.11.pdf,2021-06-02T17:54:20.000Z,GAMECHANGER_gamechanger_combined,&quot;human signatures&quot;,2021-06-02T17:54:13.000Z
255360,22663,ATP 3-37.11.pdf,2021-06-02T17:54:20.000Z,GAMECHANGER_gamechanger_combined,&quot;human signatures&quot;,2021-06-02T17:54:13.000Z
255360,22663,ATP 3-37.11.pdf,2021-06-02T17:54:19.000Z,GAMECHANGER_gamechanger_combined,&quot;human signatures&quot;,2021-06-02T17:54:13.000Z
255375,26349,Memorandum of Understanding Between the Office of the Director of National Intelligence and the DoD.pdf,2021-06-02T18:24:08.000Z,GAMECHANGER_gamechanger_combined,&quot;NIP&quot; and USD(I&amp;S),2021-06-02T18:23:38.000Z
255375,26349,Memorandum of Understanding Between the Office of the Director of National Intelligence and the DoD.pdf,2021-06-02T18:24:08.000Z,GAMECHANGER_gamechanger_combined,&quot;NIP&quot; and USD(I&amp;S),2021-06-02T18:23:38.000Z
255375,26349,Memorandum of Understanding Between the Office of the Director of National Intelligence and the DoD.pdf,2021-06-02T18:24:07.000Z,GAMECHANGER_gamechanger_combined,&quot;NIP&quot; and USD(I&amp;S),2021-06-02T18:23:38.000Z
255382,11851,DoDFMR V4CH14.pdf,2021-06-02T18:54:41.000Z,GAMECHANGER_gamechanger_combined,Improper Pay,2021-06-02T18:51:46.000Z
255382,11851,DoDFMR V4CH14.pdf,2021-06-02T18:54:40.000Z,GAMECHANGER_gamechanger_combined,Improper Pay,2021-06-02T18:51:46.000Z
255382,26251,MCO 7300.21B.pdf,2021-06-02T18:50:05.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T18:33:17.000Z
255382,26251,MCO 7300.21B.pdf,2021-06-02T18:50:05.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T18:33:17.000Z
255382,26251,OMBM M-18-20.pdf,2021-06-02T18:33:54.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T18:33:17.000Z
255382,26251,OMBM M-18-20.pdf,2021-06-02T18:33:53.000Z,GAMECHANGER_gamechanger_combined,Improper Pay control,2021-06-02T18:33:17.000Z
255382,11851,MCO 7300.21B.pdf,2021-06-02T18:23:47.000Z,GAMECHANGER_gamechanger_combined,Improper Pay,2021-06-02T18:16:57.000Z
255382,11851,MCO 7300.21B.pdf,2021-06-02T18:23:46.000Z,GAMECHANGER_gamechanger_combined,Improper Pay,2021-06-02T18:16:57.000Z
255382,11851,OMBM M-18-23.pdf,2021-06-02T18:17:25.000Z,GAMECHANGER_gamechanger_combined,Improper Pay,2021-06-02T18:16:57.000Z
255382,11851,OMBM M-18-23.pdf,2021-06-02T18:17:24.000Z,GAMECHANGER_gamechanger_combined,Improper Pay,2021-06-02T18:16:57.000Z
255382,26345,OMBM M-18-23.pdf,2021-06-02T18:14:08.000Z,GAMECHANGER_gamechanger_combined,OMB Circular Improper Pay,2021-06-02T18:13:45.000Z
255382,26345,OMBM M-18-23.pdf,2021-06-02T18:14:08.000Z,GAMECHANGER_gamechanger_combined,OMB Circular Improper Pay,2021-06-02T18:13:45.000Z
255382,26340,OMBM M-12-11.pdf,2021-06-02T18:07:06.000Z,GAMECHANGER_gamechanger_combined,Reducing Improper Payments through the “Do Not Pay List”,2021-06-02T18:06:42.000Z
255382,26340,OMBM M-12-11.pdf,2021-06-02T18:07:01.000Z,GAMECHANGER_gamechanger_combined,Reducing Improper Payments through the “Do Not Pay List”,2021-06-02T18:06:42.000Z
255400,26350,AFMAN 41-120.pdf,2021-06-02T18:25:57.000Z,GAMECHANGER_gamechanger_combined,&quot;pharmacy operations&quot;,2021-06-02T18:25:38.000Z
255400,26350,AFMAN 41-120.pdf,2021-06-02T18:25:57.000Z,GAMECHANGER_gamechanger_combined,&quot;pharmacy operations&quot;,2021-06-02T18:25:38.000Z
255400,26350,AFMAN 41-120.pdf,2021-06-02T18:25:57.000Z,GAMECHANGER_gamechanger_combined,&quot;pharmacy operations&quot;,2021-06-02T18:25:38.000Z
255447,26354,EO 13655.pdf,2021-06-02T18:56:23.000Z,GAMECHANGER_gamechanger_combined,executive order 13641,2021-06-02T18:56:06.000Z
255447,26354,EO 13655.pdf,2021-06-02T18:56:23.000Z,GAMECHANGER_gamechanger_combined,executive order 13641,2021-06-02T18:56:06.000Z
255447,26354,EO 13655.pdf,2021-06-02T18:56:22.000Z,GAMECHANGER_gamechanger_combined,executive order 13641,2021-06-02T18:56:06.000Z
255447,17852,Views on Senate Bill 2943 National Defense Authorization Act for FY 2017.pdf,2021-06-02T18:53:15.000Z,GAMECHANGER_gamechanger_combined,National Defense Authorization Act,2021-06-02T18:51:26.000Z
255447,17852,Views on Senate Bill 2943 National Defense Authorization Act for FY 2017.pdf,2021-06-02T18:53:15.000Z,GAMECHANGER_gamechanger_combined,National Defense Authorization Act,2021-06-02T18:51:26.000Z
255447,17852,Views on Senate Bill 2943 National Defense Authorization Act for FY 2017.pdf,2021-06-02T18:53:14.000Z,GAMECHANGER_gamechanger_combined,National Defense Authorization Act,2021-06-02T18:51:26.000Z
255452,26357,AFI 36-2670.pdf,2021-06-02T19:06:57.000Z,GAMECHANGER_gamechanger_combined,skillbridge,2021-06-02T19:06:50.000Z
255452,26357,AFI 36-2670.pdf,2021-06-02T19:06:56.000Z,GAMECHANGER_gamechanger_combined,skillbridge,2021-06-02T19:06:50.000Z
